logical_deal_id,target_name,date_announced,matched_cik,accession_number,filing_date,days_lag,mda_word_count,risk_word_count,deal_id,deal_status,number_of_days_between_date_announced_and_date_effective,percentage_of_shares_held_by_acquiror_6_months_prior_to_announcement,target_share_price_1_day_prior_to_announcement_usd,target_share_price_1_week_prior_to_announcement_usd,target_share_price_4_weeks_prior_to_announcement_usd,date_effective,share_price_paid_by_acquiror_for_target_shares_usd,premium_paid_1_day_prior_to_announcement,premium_paid_4_weeks_prior_to_announcement,premium_paid_1_week_prior_to_announcement,target_financial_advisors_name,consideration_price_per_share_usd,target_nation,acquirer_name,target_primary_sic,target_public_status,acquiror_ultimate_parent_name,final_stake_pct,percentage_of_cash,percentage_of_stock,target_ticker,deal_type,deal_value_usd_millions,rank_value_including_net_debt_of_target_usd_millions,percentage_of_shares_owned_after_transaction,acquiror_financial_advisors_name,date_withdrawn,rank_date,target_macro_industry,target_mid_industry,acquiror_macro_industry,acquiror_mid_industry,acquiror_nation,target_cusip,target_state,acquisition_techniques,form_of_the_deal,deal_attitude,tender_offer_flag,cross_border_deal_flag,acquiror_state,related_sdc_deal_number,competing_offer_flag,deal_completed,deal_outcome_terminal,time_to_close,year_announced,month_announced,payment_method_clean,flag_has_deal_id,flag_has_target_name,flag_has_announce_date,flag_terminal_outcome,flag_has_premium_inputs,has_premium,premium_1w,has_premium_1d,has_premium_4w,has_completion_outcome,has_ticker,has_cusip,operational_specificity_raw,fl_sentence_share,fl_precision_share,commitment_density,hedging_density,risk_transparency,risk_disclosure_raw,risk_numeric_density,tone_lm,pos_density,neg_density,operational_specificity_norm,forward_looking_norm,risk_transparency_norm,risk_disclosure_raw_norm,tone_lm_norm,operational_specificity_norm_level,forward_looking_norm_level,risk_transparency_norm_level,risk_disclosure_raw_norm_level,tone_lm_norm_level,premium_1d,premium_4w,completion,sic2,ind_year_fe,sample_core,sample_risk,sample_premium,sample_completion,sample_duration,operational_specificity_raw_outlier,fl_sentence_share_outlier,risk_transparency_outlier,tone_lm_outlier,mda_fog,mda_fk,risk_fog,risk_fk,mda_log_length,risk_log_length,mda_wc,risk_wc
ProLogis___2011-01-26,ProLogis,2011-01-26,0000899881,0000950123-10-018432,2010-02-26,334,19241,5522,2274917020,Completed,128,0,NA,NA,NA,2011-06-03T00:00:00Z,14.7,NA,NA,NA,Morgan Stanley,14.7,United States,Amb Property Corp,Real estate investment trusts,Public,Amb Property Corp,100,0,100,PLD,Disclosed Value,8391.36,15182.674,100,JP Morgan,NA,2011-01-31T00:00:00Z,Real Estate,REITs,Real Estate,REITs,United States,743410,Colorado,Reverse Takeover|Stock Swap|Merger of Equals,Merger,Friendly,FALSE,FALSE,California,NA,NA,1,TRUE,128,2011,1,Stock,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,62.52163265821347,0.06320907617504051,0.5128205128205128,1.858736059479554,3.2977575248830795,0.43243677106250555,65.67164179104478,14.768321949418498,-0.2453416149068323,7.255066554742775,11.99184554502938,-0.2516150118737209,-0.48820169888563536,-0.610654470197512,0.31048898755301724,0.7165181517882936,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Re,Re_2011,1,1,0,1,1,0,0,0,0,22.94944747952442,18.759161102279595,23.17020770792483,18.853261899390933,9.72184576464693,8.586719254064848,16678,5360
ProPhase Labs Inc___2017-06-13,ProPhase Labs Inc,2017-06-13,0000868278,0001493152-17-001890,2017-02-24,109,6450,7791,3118476020,Completed,0,0,1.98,2,2,2017-06-13T00:00:00Z,1.75,-11.62,-12.5,-12.5,NA,1.75,United States,ProPhase Labs Inc,Medical laboratories,Public,ProPhase Labs Inc,100,100,0,PRPH,Repurchases,1.858,1.858,100,NA,NA,2017-06-13T00:00:00Z,Healthcare,Healthcare Equipment & Supplies,Healthcare,Healthcare Equipment & Supplies,United States,74345W,New York,Privately Negotiated Purchase|Repurchase,Buyback,No Applicable,FALSE,FALSE,New York,NA,NA,1,TRUE,0,2017,6,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-12.5,TRUE,TRUE,TRUE,TRUE,TRUE,43.572607562035,0.245,0.7142857142857143,4.332755632582323,3.812824956672444,0.09925092652114598,56.830309498399146,14.83134269589185,-0.6753246753246753,2.079722703639515,11.091854419410746,-0.9663733897822336,2.9516512624004547,-2.9369748554128026,-1.4916411894045793,-1.5087928756764477,sic2,sic2,sic2,sic2,sic2,-11.62,-12.5,1,Me,Me_2017,1,1,1,1,0,0,0,0,0,20.441328652833548,16.65194744656296,23.093977693768927,19.33364808441009,8.660427359502146,8.922124823918258,5770,7496
ProPhase Labs Inc___2017-08-15,ProPhase Labs Inc,2017-08-15,0000868278,0001493152-17-001890,2017-02-24,172,6450,7791,3141434020,Completed,45,0,2.06,2.03,2.07,2017-09-29T00:00:00Z,2.3,11.65,11.11,13.3,NA,2.3,United States,ProPhase Labs Inc,Medical laboratories,Public,ProPhase Labs Inc,26.742,100,0,PRPH,Self-Tenders,9.945,9.945,26.742,NA,NA,2017-08-15T00:00:00Z,Healthcare,Healthcare Equipment & Supplies,Healthcare,Healthcare Equipment & Supplies,United States,74345W,New York,Self-Tender|Tender Offer,Buyback,No Applicable,TRUE,FALSE,New York,NA,NA,1,TRUE,45,2017,8,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.3,TRUE,TRUE,TRUE,TRUE,TRUE,43.572607562035,0.245,0.7142857142857143,4.332755632582323,3.812824956672444,0.09925092652114598,56.830309498399146,14.83134269589185,-0.6753246753246753,2.079722703639515,11.091854419410746,-0.9663733897822336,2.9516512624004547,-2.9369748554128026,-1.4916411894045793,-1.5087928756764477,sic2,sic2,sic2,sic2,sic2,11.65,11.11,1,Me,Me_2017,1,1,1,1,1,0,0,0,0,20.441328652833548,16.65194744656296,23.093977693768927,19.33364808441009,8.660427359502146,8.922124823918258,5770,7496
ProPhase Labs Inc___2017-11-13,ProPhase Labs Inc,2017-11-13,0000868278,0001493152-17-001890,2017-02-24,262,6450,7791,3177221020,Completed,38,0,2.25,2.15,2.1,2017-12-21T00:00:00Z,2.3,2.22,9.52,6.98,NA,2.3,United States,ProPhase Labs Inc,Medical laboratories,Public,ProPhase Labs Inc,15.678,100,0,PRPH,Self-Tenders,4.482,4.482,15.678,NA,NA,2017-11-13T00:00:00Z,Healthcare,Healthcare Equipment & Supplies,Healthcare,Healthcare Equipment & Supplies,United States,74345W,New York,Tender Offer|Self-Tender,Buyback,No Applicable,TRUE,FALSE,New York,NA,NA,1,TRUE,38,2017,11,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.98,TRUE,TRUE,TRUE,TRUE,TRUE,43.572607562035,0.245,0.7142857142857143,4.332755632582323,3.812824956672444,0.09925092652114598,56.830309498399146,14.83134269589185,-0.6753246753246753,2.079722703639515,11.091854419410746,-0.9663733897822336,2.9516512624004547,-2.9369748554128026,-1.4916411894045793,-1.5087928756764477,sic2,sic2,sic2,sic2,sic2,2.22,9.52,1,Me,Me_2017,1,1,1,1,1,0,0,0,0,20.441328652833548,16.65194744656296,23.093977693768927,19.33364808441009,8.660427359502146,8.922124823918258,5770,7496
ProPhase Labs Inc___2022-07-26,ProPhase Labs Inc,2022-07-26,0000868278,0001493152-22-008541,2022-03-31,117,5687,13778,3954402020,Completed,217,0,9.68,14.01,13.24,2023-02-28T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,ProPhase Labs Inc,Medical laboratories,Public,ProPhase Labs Inc,7.749,100,0,PRPH,Repurchases,6,6,7.749,NA,NA,2022-07-26T00:00:00Z,Healthcare,Healthcare Equipment & Supplies,Healthcare,Healthcare Equipment & Supplies,United States,74345W,New York,Repurchase|Privately Negotiated Purchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,New York,NA,NA,1,TRUE,217,2022,7,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,39.74715690929641,0.2275132275132275,0.7441860465116279,2.5057825751734772,5.782575173477255,0.4778134078302603,69.516700595642,10.35999105612283,-0.6666666666666666,2.3130300693909023,11.950655358519661,-1.2231834259166134,2.601880928059586,-0.7565893221052117,-0.08297562862062237,-1.4654674300906314,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Me,Me_2022,1,1,0,1,1,0,0,0,0,22.02664965970561,17.524051700540934,24.348115049034597,20.03677856235743,8.554103545436334,9.492733482494353,5188,13263
ProSight Global Inc___2021-01-15,ProSight Global Inc,2021-01-15,0001634038,0001558370-20-001239,2020-02-24,326,20028,15613,3642521020,Completed,201,0,9.05,9.96,9.52,2021-08-04T00:00:00Z,12.85,41.99,34.98,29.02,Barclays Capital Inc|Goldman Sachs & Co,12.85,United States,Prosight Global Inc SPV,"Fire, marine, and casualty insurance",Public,TowerBrook Capital Partners LP,100,100,0,PROS,Disclosed Value,560.827,560.827,100,Piper Sandler & Co|Truist Securities Inc,NA,2021-01-15T00:00:00Z,Financials,Insurance,Financials,Other Financials,United States,74349J,New Jersey,Financial Acquiror|Divestiture|Acquiror Is An Investor Group|Rumored Deal,Merger,Friendly,FALSE,FALSE,Delaware,NA,NA,1,TRUE,201,2021,1,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.02,TRUE,TRUE,TRUE,TRUE,TRUE,104.27198710790542,0.027985074626865673,0.3333333333333333,0.6930487213251092,2.9801095016979695,0.5054433396999551,75.62858839833696,11.004036983982289,-0.6653620352250489,5.890914131263428,29.454570656317138,0.5732987902607771,-1.1608286892919313,0.5767075314177774,-0.11837867103453426,0.10448225352127832,sic2,sic2,sic2,sic2,sic2,41.99,34.98,1,Fi,Fi_2021,1,1,1,1,1,0,0,0,0,22.679939558333032,18.215285650929186,23.186789539748897,18.97372418899035,9.576995349297256,9.625953811136162,14429,15153
Professional Diversity Network Inc___2016-08-15,Professional Diversity Network Inc,2016-08-15,0001546296,0001214659-16-010553,2016-03-30,138,9631,11001,2994851020,Completed,84,0,0.545,0.54,0.48,2016-11-07T00:00:00Z,1.2,120.18,150,122.22,Cassel Salpeter & Co LLC,1.2,United States,Cosmic Forward Ltd,Data processing services,Public,Cosmic Forward Ltd,62.031,100,0,IPDN,Disclosed Value,23.547,23.547,62.031,NA,NA,2016-08-15T00:00:00Z,Consumer Products and Services,Employment Services,Financials,Other Financials,Seychelles,74312Y,Illinois,Not Applicable,Acquisition Of Majority Interest,Friendly,FALSE,TRUE,Foreign,NA,NA,1,TRUE,84,2016,8,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,122.22,TRUE,TRUE,TRUE,TRUE,TRUE,57.28435148948895,0.05747126436781609,0.3333333333333333,2.7693524990109455,4.351839641302914,0.5022565341837084,61.16642958748222,18.84165583812883,-0.1875,7.6486878544111825,11.209283924568112,-0.13873578745491244,-0.8347256521148391,-0.9456752096347051,-1.0531679880841476,1.03273131121128,sic2,sic2,sic2,sic2,sic2,120.18,150,1,Da,Da_2016,1,1,1,1,1,0,0,0,0,23.875908509099006,19.35045828927598,22.36974054954431,18.733905219901462,8.933664178700935,9.263407092912875,7583,10545
Professional Holding Corp___2022-08-08,Professional Holding Corp,2022-08-08,0001630856,0001630856-22-000047,2022-03-31,130,17641,15999,3959207020,Completed,176,0,23.17,22.68,19.7,2023-01-31T00:00:00Z,32.741,41.31,66.2,44.36,Stephens Inc,32.741,United States,Seacoast Banking Corp of Florida,National commercial banks,Public,Seacoast Banking Corp,100,0,100,PFHD,Disclosed Value,450.067,450.067,100,Piper Sandler & Co,NA,2022-08-08T00:00:00Z,Financials,Banks,Financials,Banks,United States,743139,Florida,Stock Swap,Merger,Friendly,FALSE,FALSE,Florida,NA,NA,1,TRUE,176,2022,8,Stock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44.36,TRUE,TRUE,TRUE,TRUE,TRUE,101.12055296831684,0.04554455445544554,0.43478260869565216,1.1042860100766099,3.105804403340465,0.25666529418369566,80.57590300580955,8.41232971310189,-0.579136690647482,4.00303678652771,15.114914762923597,-0.06504817073075403,-0.5779460876240732,-1.1001342883057448,0.6841598365637835,-0.204347823856233,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,41.31,66.2,1,Na,Na_2022,1,1,1,1,1,0,0,0,0,22.678127767053464,18.3513582545723,24.316850231268837,19.980063859208048,9.581145019820722,9.670041108226021,14489,15836
Progenics Pharmaceuticals Inc___2019-10-02,Progenics Pharmaceuticals Inc,2019-10-02,0000835887,0001437749-19-004951,2019-03-15,201,5809,15599,3462288020,Completed,264,0,NA,NA,NA,2020-06-22T00:00:00Z,5.124,NA,NA,NA,Jefferies LLC|BofA Securities Inc,NA,United States,Lantheus Holdings Inc,Commercial physical and biological research,Public,Lantheus Holdings Inc,100,0,100,PGNX,Disclosed Value,443.875,440.853,100,SVB Leerink LLC,NA,2019-10-02T00:00:00Z,Consumer Products and Services,Professional Services,Healthcare,Healthcare Equipment & Supplies,United States,743187,New York,Stock Swap|Reverse Takeover|Financial Acquiror,Merger,Friendly,FALSE,FALSE,Massachusetts,NA,NA,1,TRUE,264,2019,10,Stock,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,56.44233825976924,0.09146341463414634,0.4,3.202391118701964,2.9888983774551665,0.6716904786316695,69.33754358265904,6.5875293503782935,-0.1927710843373494,7.045260461144321,10.461144321093082,-0.2835542249469729,0.58513505477421,0.27218400490223255,-0.103701591211339,0.7672953175219877,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,NA,NA,1,Co,Co_2019,1,1,0,1,1,0,0,0,0,22.827793845716183,18.70347304537481,22.615941364648634,18.866806231221137,8.451907724717607,9.62911649414402,4684,15201
Progress Energy Inc___2011-01-10,Progress Energy Inc,2011-01-10,0001094093,0001094093-10-000021,2010-02-26,318,40521,7291,2268963020,Completed,540,0,44.72,43.48,43.73,2012-07-03T00:00:00Z,46.476,3.93,6.28,6.89,Barclays|Lazard,NA,United States,Duke Energy Corp,Electric services,Public,Duke Energy Corp,100,0,52.747,PGN,Disclosed Value,25818.327,25649.327,100,Bank of America Merrill Lynch|JP Morgan,NA,2011-01-10T00:00:00Z,Energy and Power,Power,Energy and Power,Power,United States,743263,North Carolina,Rumored Deal|Stock Swap,Merger,Friendly,FALSE,FALSE,North Carolina,2932735116|2932736116,NA,1,TRUE,540,2011,1,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.89,TRUE,TRUE,TRUE,TRUE,TRUE,42.177412940238426,0.14335664335664336,0.6146341463414634,3.1562784349408552,5.971337579617835,0.5551552066650124,62.650944736468254,3.3566433566433567,-0.20588235294117646,6.511601455868972,9.895359417652411,-0.9531875366919188,0.24505492040402108,-0.5485678986262637,-0.5608643201809599,0.5905191772617082,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,3.93,6.28,1,El,El_2011,1,1,1,1,1,0,0,0,0,20.850510619876065,16.75862551002886,23.148794179026194,18.72391185956454,10.467891857203348,8.85922139360813,35168,7039
Progressive Gaming International Corp___2008-11-26,Progressive Gaming International Corp,2008-11-26,0000912241,0001193125-08-059021,2008-03-17,254,7369,8039,2031307020,Completed,0,0,0.11,0.068,0.34,2008-11-26T00:00:00Z,7.12,6372.73,1994.12,10370.59,NA,NA,United States,International Game Technology,Computer integrated systems design,Public,International Game Technology,3.398,100,0,PGIC,Stake Purchase,15,15,3.398,NA,NA,2008-11-26T00:00:00Z,High Technology,IT Consulting & Services,Media and Entertainment,Casinos & Gaming,United States,74332S,Nevada,Privately Negotiated Purchase,Acquisition Of Partial Interest,Friendly,FALSE,FALSE,Nevada,NA,NA,1,TRUE,0,2008,11,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10370.59,TRUE,TRUE,TRUE,TRUE,TRUE,58.442129248100954,0.06995884773662552,0.7647058823529411,2.7777777777777777,3.104575163398693,0.7814913247572997,67.61993852732861,6.240249609984399,-0.525,4.57516339869281,14.869281045751634,-0.25022776124437235,-0.7287289387599425,0.9569176250459457,-0.3428328901657931,-0.602712170262322,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,6372.73,1994.12,1,Co,Co_2008,1,1,1,1,0,0,0,0,0,19.073965461062237,14.93245356793744,23.689038435439414,19.94750522970943,8.719317375506371,8.920389060080359,6120,7483
Proofpoint Inc___2021-04-26,Proofpoint Inc,2021-04-26,0001212458,0001564590-20-005557,2020-02-20,431,15262,14138,3732887020,Completed,127,0,131.78,135.62,128,2021-08-31T00:00:00Z,176,33.56,37.5,29.77,Morgan Stanley,NA,United States,Thoma Bravo LP,Computer integrated systems design,Public,Thoma Bravo LP,100,100,0,PFPT,Leveraged Buyouts|Disclosed Value,11110.399,11134.886,100,Goldman Sachs & Co,NA,2021-04-26T00:00:00Z,High Technology,IT Consulting & Services,Financials,Alternative Financial Investments,United States,743424,California,Going Private|Financial Acquiror|Institutional Buyout|Leveraged Buyout,Merger,Friendly,FALSE,FALSE,Illinois,4328063116|5872479116|5877200116,NA,1,TRUE,127,2021,4,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.77,TRUE,TRUE,TRUE,TRUE,TRUE,65.31389214338685,0.1282798833819242,0.4090909090909091,1.6588332872546308,6.174546124781125,0.782550308946819,80.68725532840365,8.273304329220455,-0.3583815028901734,5.068657266611372,10.7824163671551,0.729321747884852,1.124264731610748,1.0055322620963743,1.571152547437232,-0.5050999815351127,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,33.56,37.5,1,Co,Co_2021,1,1,1,1,1,0,0,0,0,24.084253310549485,19.77012360604431,23.388423418022345,19.523643383155306,9.292012520620208,9.531988993991236,10851,13794
Prospect Medical Holdings Inc___2010-08-16,Prospect Medical Holdings Inc,2010-08-16,0001063561,0001047469-09-010841,2009-12-21,238,15145,13915,2211521020,Completed,121,0,6.12,7.04,6.05,2010-12-15T00:00:00Z,8.5,38.89,40.5,20.74,UBS Investment Bank,NA,United States,Ivy Merger Sub Corp,"Health and allied services, nec",Public,Ivy Holdings Inc,100,56.41,0,PZZ,Leveraged Buyouts|Disclosed Value,362.47,342.01,100,NA,NA,2010-08-16T00:00:00Z,Healthcare,Healthcare Providers & Services (HMOs),Financials,Other Financials,United States,743494,California,Financial Acquiror|Leveraged Buyout|Going Private|Acquiror Is An Investor Group|Institutional Buyout,Merger,Friendly,FALSE,FALSE,Delaware,NA,NA,1,TRUE,121,2010,8,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.74,TRUE,TRUE,TRUE,TRUE,TRUE,66.20333416388124,0.11713665943600868,0.8888888888888888,1.67104320840296,2.5463515556616536,0.6161840260509563,64.382966396292,12.01698208246384,-0.7184873949579832,2.62592504177608,16.23299116734304,0.26399579939546464,0.6823944872643356,-0.11868483318538746,-0.577127146656365,-1.2385621698379528,sic2,sic2,sic2,sic2,sic2,38.89,40.5,1,He,He_2010,1,1,1,1,1,0,0,0,0,22.490074187920147,18.136542378731637,23.33658375065271,18.81723356318516,9.438829609615144,9.53300341332321,12567,13808
Protection One Inc___2010-04-26,Protection One Inc,2010-04-26,0000916230,0001047469-09-002763,2009-03-16,406,17005,4242,2175862020,Completed,39,0,12.52,11.98,10.93,2010-06-04T00:00:00Z,15.5,23.8,41.81,29.38,Lazard|JP Morgan,NA,United States,GTCR LLC,Security systems services,Public,GTCR LLC,100,100,0,PONE,Leveraged Buyouts|Tender Offers|Disclosed Value,395.736,803.563,100,Barclays|Morgan Keegan Inc|Barnes Associates Inc,NA,2010-04-26T00:00:00Z,Consumer Products and Services,Professional Services,Financials,Alternative Financial Investments,United States,743663,Kansas,Institutional Buyout|Tender Offer|Tender/Merger|Financial Acquiror|Rumored Deal|Divestiture|Secondary Buyout|Going Private|Leveraged Buyout,Merger,Friendly,TRUE,FALSE,Illinois,2590582116|2590587116|2924619116,False,1,TRUE,39,2010,4,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.38,TRUE,TRUE,TRUE,TRUE,TRUE,78.368428190006,0.058695652173913045,0.2962962962962963,1.3568521031207599,2.7935190358368587,0.448918578527954,70.94594594594594,9.576250897773523,-0.6301369863013698,3.1925931838135524,14.207039667970308,1.2558984961112902,-1.1426554569580323,-1.344960262136809,-0.5846994734215524,-0.7499072423344713,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,23.8,41.81,1,Se,Se_2010,1,1,1,1,1,0,0,0,0,22.271584597361095,18.2935528068811,22.49990715078087,18.63940566067262,9.435801236245553,8.329416783939319,12529,4144
Protective Life Corp___2014-06-03,Protective Life Corp,2014-06-03,0000355429,0001047469-14-001556,2014-02-28,95,52329,15788,2642099020,Completed,243,0,52.3,51.54,51.24,2015-02-01T00:00:00Z,70,33.84,36.61,35.82,Mitsubishi UFJ Morgan Stanley,70,United States,The Dai-ichi Life Insurance Co Ltd,Life insurance,Public,The Dai-Ichi Life Ins Co Ltd,100,100,0,PL,Disclosed Value,5708.052,5708.052,100,Goldman Sachs & Co,NA,2014-06-03T00:00:00Z,Financials,Insurance,Financials,Insurance,Japan,743674,Alabama,Rumored Deal,Merger,Friendly,FALSE,TRUE,Foreign,NA,NA,1,TRUE,243,2014,6,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.82,TRUE,TRUE,TRUE,TRUE,TRUE,101.17436928997022,0.044915254237288135,0.24528301886792453,1.4805218839640975,4.626630887387805,0.5116526413471096,67.16417910447761,2.470230554851786,-0.4155405405405405,7.988649332222942,19.370161315196942,1.7010682445010423,-0.83921017506752,-0.2364135539808892,-0.14620715424925726,0.2754388600757644,sic2,sic2,sic2,sic2,sic2,33.84,36.61,1,Li,Li_2014,1,1,1,1,1,0,0,0,0,22.66971415466807,18.49956034332138,24.115535171454997,19.006271972611724,10.386561639971275,9.668524424416576,32421,15812
Provident Community Bancshares Inc___2009-03-13,Provident Community Bancshares Inc,2009-03-13,0000926164,0001193125-08-060696,2008-03-19,359,4661,2447,2057490020,Completed,0,0,2.37,2.52,6.5,2009-03-13T00:00:00Z,7.77,227.85,19.54,208.33,NA,7.77,United States,United States Department of Treasury,National commercial banks,Public,United States of America,9.111,100,0,PCBS,Stake Purchase,1.39,1.39,9.111,NA,NA,2009-03-13T00:00:00Z,Financials,Banks,Government and Agencies,National Agency,United States,74386S,South Carolina,Privately Negotiated Purchase,Acquisition Of Partial Interest,Friendly,FALSE,FALSE,District of Columbia,NA,NA,1,TRUE,0,2009,3,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,208.33,TRUE,TRUE,TRUE,TRUE,TRUE,106.78232502695606,0.08163265306122448,0.6666666666666666,1.1908306043465318,2.0839535576064305,0.33944954840360375,63.63253265908133,15.741507870753935,-0.6304347826086957,2.3816612086930635,11.015183090205419,0.4089583596486599,0.6591082843007939,-0.40640054693725663,-0.004822469061819055,-0.7548699958150151,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,227.85,19.54,1,Na,Na_2009,1,1,1,1,0,0,0,0,0,20.703085245984916,16.04176394591803,20.58913891389139,16.76172067206721,8.119398589612294,7.771910256435763,3359,2373
Provident Community Bancshares Inc___2014-03-05,Provident Community Bancshares Inc,2014-03-05,0000926164,0001157523-13-001643,2013-04-01,338,8242,4843,2615380020,Completed,57,0,0.31,0.47,0.35,2014-05-01T00:00:00Z,0.78,151.61,122.86,65.96,Sandler O'Neill Partners,NA,United States,"Park Sterling Corp,Charlotte,NC",National commercial banks,Public,"Park Sterling Corp,Charlotte,N",100,100,0,PCBS,Disclosed Value,6.492,6.492,100,Keefe Bruyette & Woods Inc,NA,2014-03-05T00:00:00Z,Financials,Banks,Financials,Banks,United States,74386S,South Carolina,Not Applicable,Merger,Friendly,FALSE,FALSE,North Carolina,NA,NA,1,TRUE,57,2014,3,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,65.96,TRUE,TRUE,TRUE,TRUE,TRUE,74.12873069902817,0.07692307692307693,0.3888888888888889,2.3333333333333335,4.5,0.6075818793317646,61.18992165996189,15.461763476807356,-0.7172413793103448,3.3333333333333335,20.666666666666668,-0.3010237202383378,0.22495497021312297,0.08387513749455631,-0.27066091335182973,-1.3756667245005576,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,151.61,122.86,1,Na,Na_2014,1,1,1,1,1,0,0,0,0,21.375401292474464,16.86250420936162,20.977501525620585,17.121559233449478,8.699514748210191,8.460199469896118,6000,4723
Provident Financial Holdings Inc___2013-03-21,Provident Financial Holdings Inc,2013-03-21,0001010470,0000939057-12-000275,2012-09-13,189,13729,8444,2507423020,Completed,193,0,16.71,16.59,17.5,2013-09-30T00:00:00Z,17.91,7.18,2.34,7.96,NA,17.91,United States,Provident Financial Holdings Inc,"Savings institutions, federally chartered",Public,Provident Finl Holdings Inc,1.792,100,0,PROV,Repurchases,3.4,3.4,1.792,NA,NA,2013-03-21T00:00:00Z,Financials,Banks,Financials,Banks,United States,743868,California,Open Market Purchase|Privately Negotiated Purchase|Repurchase,Buyback,No Applicable,FALSE,FALSE,California,NA,NA,1,TRUE,193,2013,3,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.96,TRUE,TRUE,TRUE,TRUE,TRUE,84.18839244268621,0.06997742663656885,0.5483870967741935,0.83986562150056,3.172825681224338,0.523245445661461,68.86338393187708,31.534772182254198,-0.4124087591240876,7.465472191116088,18.010451661067563,-0.2585583404302533,0.33002144639748626,0.3880486134832813,-0.05140180220553366,0.2263114904105272,sic2,sic2,sic2,sic2,sic2,7.18,2.34,1,Sa,Sa_2013,1,1,1,1,1,0,0,0,0,20.910380800626967,17.023568503927567,22.37896414159739,18.3512465250834,9.2794932306645,8.999989642460726,10716,8103
Provident Financial Services Inc___2018-04-26,Provident Financial Services Inc,2018-04-26,0001178970,0001628280-17-002030,2017-03-01,421,9569,3506,3741506020,Withdrawn,-999,0,26.6,26.05,25.59,NA,18.15,-31.77,-29.07,-30.33,NA,18.15,United States,Provident Financial Services Inc,National commercial banks,Public,Provident Financial Services,0,100,0,PFS,Repurchases,6.769,6.769,NA,NA,2020-04-26T00:00:00Z,2018-04-26T00:00:00Z,Financials,Banks,Financials,Banks,United States,74386T,New Jersey,Privately Negotiated Purchase|Open Market Purchase|Repurchase,Buyback,No Applicable,FALSE,FALSE,New Jersey,NA,NA,0,TRUE,NA,2018,4,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-30.33,TRUE,TRUE,TRUE,TRUE,TRUE,101.22750763303307,0.1308411214953271,0.8571428571428571,0.5312084993359893,2.9216467463479416,0.5659762208264609,72.3589001447178,17.97432239657632,-0.6858974358974359,3.187250996015936,17.39707835325365,0.5617718432546218,1.751532950795959,-0.478606649372126,0.4611979746402806,-0.8480269959233488,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,-31.77,-29.07,0,Na,Na_2018,1,1,1,1,0,0,0,0,0,20.154384470534037,15.66354069734738,22.02667397460492,18.05151274321732,8.92665032079394,8.14757773620177,7530,3455
