x1,deal_number,acquiror_name,target_name,deal_type,deal_status,deal_value_th_usd,announced_date,completed_date,withdrawn_date_10,withdrawn_date_11,initial_stake_percent,acquired_stake_percent,target_ticker,target_stock_exchange_s_listed,deal_completed,cik,sec_name
1491,1909481630,AVERY DENNISON CORPORATION,HANITA COATINGS RCA LTD,Acquisition 100%,Completed,75000,2016-12-12T00:00:00Z,2018-06-27T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1492,1941137398,DEERE & COMPANY,PLA SA,Acquisition 100%,Completed,75000,2018-07-31T00:00:00Z,2018-09-26T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1493,1941046279,ANDEAVOR,DELEK US HOLDINGS INC.'S WEST COAST ASPHALT TERMINALS,Acquisition 100%,Completed Assumed,75000,2018-02-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1494,1941063221,BKD PALM BEACH GARDENS LLC,HCP HB2 PROSPERITY OAKS LLC,Acquisition 100%,Completed,74550,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1495,1941118765,GOLDEN GATE PRIVATE EQUITY INC.,APERIO GROUP LLC,Minority stake 23.4%,Completed,74500,2018-08-07T00:00:00Z,2018-10-04T00:00:00Z,NA,NA,0.00000,23.40000,NA,NA,1,NA,NA
1496,1941169444,NG HOLDINGS CANADA LTD,PI FINANCIAL CORPORATION,Acquisition 100%,Completed,74265.8493796289,2018-12-19T00:00:00Z,2018-12-19T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1497,1909588722,GLACIER BANCORP INC.,COLUMBINE CAPITAL CORPORATION,Acquisition 100%,Completed Assumed,73900,2017-06-06T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1498,1939003719,FIRST MID-ILLINOIS BANCSHARES INC.,FIRST BANCTRUST CORPORATION,Acquisition 100%,Completed,73800,2017-12-11T00:00:00Z,2018-05-01T00:00:00Z,NA,NA,0.00000,100.00000,FIRT,OTC Bulletin Board / OTC Pink Market,1,NA,NA
1499,1909499157,MILLITOONS ENTERTAINMENT LTD,9 UNDISCLOSED HOTEL OWNER COMPANIES,Acquisition 100%,Completed Assumed,73250,2016-10-19T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1500,1943055735,EAGLEVIEW TECHNOLOGIES INC.,SPOOKFISH LTD,Acquisition increased from 10.46% to 100% Bid 2 - Increased offer,Completed,72685.5290705522,2018-09-10T00:00:00Z,2018-12-10T00:00:00Z,NA,NA,10.46000,89.54000,SFI,Australian Securities Exchange,1,NA,NA
1501,1943019875,SEQUOIA CAPITAL OPERATIONS LLC,"BEIJING SHENGXIN NETWORK TECHNOLOGY CO., LTD",Minority stake 17.66%,Completed,72529.2837569931,2018-02-26T00:00:00Z,2020-01-14T00:00:00Z,NA,NA,Unknown %,17.66000,NA,NA,1,NA,NA
1502,1941109710,HUNTSWORTH PLC,GIANT CREATIVE HOLDINGS LLC,Acquisition 90.2%,Completed,72200,2018-07-17T00:00:00Z,2018-07-17T00:00:00Z,NA,NA,0.00000,90.20000,NA,NA,1,NA,NA
1503,1941066794,WORLD ENERGY LLC,ALTAIR PARAMOUNT LLC,Acquisition 100%,Completed,72000,2018-03-16T00:00:00Z,2018-03-16T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,DELEK US HOLDINGS INC.'S REFINERY IN PARAMOUNT CALIFORNIA,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1504,1941080823,FUSION CONNECT INC.,MEGAPATH HOLDING CORPORATION,Acquisition 100%,Completed Assumed,71500,2018-05-10T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1505,1941020968,CHASE CORPORATION,STEWART SUPERABSORBENTS LLC,Acquisition 100%,Completed,71382,2018-01-04T00:00:00Z,2018-01-04T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1506,1909637747,MUTUALFIRST FINANCIAL INC.,UNIVERSAL BANCORP,Acquisition 100%,Completed,71042,2017-10-04T00:00:00Z,2018-02-28T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1507,1941133484,ARROYO ENERGY INVESTORS FUND II LP,PATTERN ENERGY GROUP INC.'S CHILE OPERATIONS,Institutional buy-out 100%,Completed,70500,2018-08-21T00:00:00Z,2018-08-21T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1508,1941094625,PROJECT ALMOND MERGER SUB LLC,SCB BANCORP INC.,Acquisition 100%,Completed Assumed,70400,2018-06-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1509,1943066547,SEQUOIA CAPITAL OPERATIONS LLC,"YANXIN TECHNOLOGY (SHENZHEN) CO., LTD",Minority stake 20%,Completed,70000,2018-10-30T00:00:00Z,2018-10-30T00:00:00Z,NA,NA,Unknown %,20.00000,NA,NA,1,NA,NA
1510,1941062632,FAGRON NV,HUMCO HOLDING GROUP INC.,Acquisition 100%,Completed Assumed,70000,2018-04-03T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1511,1941131920,DIAMOND GENERATING CORPORATION,BOSTON ENERGY TRADING AND MARKETING LLC,Acquisition 100%,Completed,70000,2018-03-01T00:00:00Z,2018-08-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1512,1941106102,NUTANIX INC.,NETSIL INC.,Acquisition 100%,Completed Assumed,70000,2018-03-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1513,1941060518,INTERCONTINENTAL EXCHANGE INC.,CHX HOLDINGS INC.,Acquisition 100%,Completed,70000,2018-04-05T00:00:00Z,2018-07-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1514,1941032017,HARVARD BIOSCIENCE INC.,DATA SCIENCES INTERNATIONAL INC.,Acquisition 100%,Completed,70000,2018-01-22T00:00:00Z,2018-01-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1515,1941031787,LILIS ENERGY INC.,"ONEENERGY PARTNERS OPERATING LLC'S ESTIMATED 2,798 NET ACRES AND ASSOCIATED PRODUCTION LOCATED IN THE DELAWARE BASIN",Acquisition 100%,Completed Assumed,70000,2018-01-31T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1516,1941030718,PAR PETROLEUM LLC,CHS INC.'S 33 CENEX ZIP TRIP CONVENIENCE STORES,Acquisition 100%,Completed,70000,2018-01-09T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1517,1941020921,ERGON ASFALTOS MEXICO HC LLC,SEMMATERIALS MEXICO S DE RL DE CV,Acquisition 100%,Completed Assumed,70000,2018-01-08T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1518,1909470176,ASPIRACIONAL LLC,ALIANSCE SHOPPING CENTERS SA,Minority stake 11.3%,Completed Assumed,69735.6786340011,2016-08-02T00:00:00Z,NA,NA,NA,Unknown %,11.30000,ALSC3,BM&F Bovespa,0,NA,NA
1519,1941112029,PACIFIC CURRENT GROUP LTD,VICTORY PARK CAPITAL ADVISORS LLC,Minority stake 24.9%,Completed,69418.5444336217,2018-07-03T00:00:00Z,2018-07-03T00:00:00Z,NA,NA,Unknown %,24.90000,NA,NA,1,NA,NA
1520,1941050235,OCEANEERING INTERNATIONAL INC.,ECOSSE SUBSEA LTD,Acquisition 100%,Completed,69034.0965031669,2018-03-05T00:00:00Z,2018-03-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1521,1941110713,NA,PRESTIGE BRANDS HOLDINGS INC.'S HOUSEHOLD CLEANING BUSINESS,Acquisition 100%,Completed,69000,2018-07-02T00:00:00Z,2018-07-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1522,1909440268,CIE AUTOMOTIVE SA,CENTURY PLASTICS LLC,Acquisition increased from 65% to 100%,Completed Assumed,68800,2016-05-17T00:00:00Z,NA,NA,NA,65.00000,35.00000,NA,NA,0,NA,NA
1523,1943037125,Q-RUN HOLDINGS LTD,FE HOLDINGS USA INC.,Minority stake 33.33%,Completed,68700,2018-01-08T00:00:00Z,2018-06-04T00:00:00Z,NA,NA,0.00000,33.33000,NA,NA,1,NA,NA
1524,1941030757,H&E EQUIPMENT SERVICES INC.,RENTAL INC.,Acquisition 100%,Completed Assumed,68600,2018-01-29T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1525,1943020014,DELTA ELECTRONICS (NETHERLANDS) BV,ELTEK ENERGY HOLDING INC.,Acquisition 100%,Completed,68290,2018-02-27T00:00:00Z,2018-02-27T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1526,1941102860,RELIANCE INDUSTRIES LTD,RADISYS CORPORATION,Acquisition 100%,Completed,67821,2018-06-29T00:00:00Z,2018-12-11T00:00:00Z,NA,NA,0.00000,100.00000,RSYS,NASDAQ National Market,1,NA,NA
1527,1941219156,TWIN RIVER WORLDWIDE HOLDINGS INC.,DOVER DOWNS GAMING & ENTERTAINMENT INC.,Acquisition 100%,Completed,67232,2018-07-22T00:00:00Z,2019-03-28T00:00:00Z,NA,NA,0.00000,100.00000,DDE,New York Stock Exchange (NYSE),1,NA,NA
1528,1941162976,CAMBRIDGE BANCORP,OPTIMA BANK & TRUST COMPANY,Acquisition 100%,Completed,67000,2018-12-05T00:00:00Z,2019-04-17T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1529,1941090295,VAIL RESORTS INC.,STEVENS PASS RESORT,Acquisition 100%,Completed Assumed,67000,2018-06-04T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1530,1941151854,PREMIER INC.,STANSON HEALTH INC.,Acquisition 100%,Completed Assumed,66500,2018-11-06T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1531,1943080086,"BLACKSTONE GROUP LP, THE","INDIABULLS REAL ESTATE LTD'S 2 OFFICE ASSETS IN UDYOG VIHAR, GURUGRAM",Institutional buy-out 50%,Completed,66482.9787813269,2018-12-20T00:00:00Z,2018-12-31T00:00:00Z,NA,NA,Unknown %,50.00000,NA,NA,1,NA,NA
1532,1941150153,SYKES ENTERPRISES INC.,SYMPHONY VENTURES LTD,Acquisition 100%,Completed Assumed,66422.3780444573,2018-10-22T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1533,1941137551,NA,EYEPOINT PHARMACEUTICALS INC.,Minority stake 38.639%,Completed Assumed,66362,2018-07-25T00:00:00Z,NA,NA,NA,Unknown %,38.63900,EYPT,NASDAQ National Market / Boerse Berlin / Boerse Duesseldorf / Boerse Frankfurt / Boerse Munchen / Boerse Stuttgart / OTC Bulletin Board / Pink Sheets Grey Market,0,0001314102,"EyePoint Pharmaceuticals, Inc."
1534,1941094766,HERMAN MILLER INC.,NINE UNITED DENMARK A/S,Minority stake 33%,Completed,66000,2018-06-07T00:00:00Z,2018-06-07T00:00:00Z,NA,NA,0.00000,33.00000,NA,NA,1,NA,NA
1535,1941378024,COUPA SOFTWARE INC.,DCR WORKFORCE INC.'S TECHNOLOGY ASSETS,Acquisition 100%,Completed,65900,2018-08-01T00:00:00Z,2018-08-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1536,1941118628,XANTHIC BIOPHARMA INC.,GREEN GROWTH BRANDS LTD,Acquisition 100%,Completed,65795.5407626285,2018-07-16T00:00:00Z,2018-11-09T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1537,1941047110,LOGISTEC CORPORATION,GSM MARITIME HOLDINGS LLC,Acquisition 100%,Completed,65700,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1538,1941135372,GTIS PARTNERS LP,BHG SA - BRAZIL HOSPITALITY GROUP,Acquisition increased from 72.6% to 100%,Completed Assumed,65612.7452790271,2018-09-21T00:00:00Z,NA,NA,NA,72.60000,27.40000,BHGR3,BM&F Bovespa,0,NA,NA
1539,1941039097,PRESS GANEY ASSOCIATES INC.,HEALTHSTREAM INC.'S PATIENT EXPERIENCE AND ENGAGEMENT BUSINESSES,Acquisition 100%,Completed,65500,2018-02-12T00:00:00Z,2018-02-12T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1540,1943055206,ACCEL-KKR COMPANY LLC,SEEQUENT LTD,Institutional buy-out 70%,Completed,65497.74654872,2018-09-05T00:00:00Z,2018-09-05T00:00:00Z,NA,NA,Unknown %,70.00000,NA,NA,1,NA,NA
1541,1909395088,PREMIER CAPITAL BV,MCDONALD'S SYSTEM OF ROMANIA INC.,Acquisition 100%,Completed Assumed,65331,2016-01-25T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1542,1941050254,SHILOH INDUSTRIES INC.,"BRABANT ALUCAST INTERNATIONAL BV'S FACTORY PLANTS IN OSS, NETHERLANDS",Acquisition 100%,Completed,65321.2040492819,2018-03-05T00:00:00Z,2018-03-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,"BRABANT ALUCAST INTERNATIONAL BV'S FACTORY PLANTS IN VERRES, ITALY",NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1543,1909583806,PREMIER CAPITAL SRL,MCDONALD'S SYSTEM OF ROMANIA INC.,Acquisition 100%,Completed Assumed,65300,2016-01-25T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1544,1941040485,MOOG INC.,VUES BRNO SRO,Acquisition 100%,Completed,65194.3091228243,2018-02-16T00:00:00Z,2018-04-03T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1545,2007432277,TAILWIND CAPITAL GROUP LLC,LOENBRO LLC,Institutional buy-out 100%,Completed,65000,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1546,1941140819,UPLAND SOFTWARE INC.,RAPIDE COMMUNICATION LTD,Acquisition 100%,Completed,65000,2018-10-03T00:00:00Z,2018-10-03T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1547,1941120916,UNIVERSAL LOGISTICS HOLDINGS INC.,SOUTHERN COUNTIES EXPRESS INC.,Acquisition 100%,Completed,65000,2018-08-10T00:00:00Z,2018-08-10T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1548,1941093066,AVANOS MEDICAL INC.,COOLSYSTEMS INC.,Acquisition 100%,Completed,65000,2018-06-05T00:00:00Z,2018-07-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1549,1941024995,MAPLEBEAR INC.,UNATA INC.,Acquisition 100%,Completed Assumed,65000,2018-01-16T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1550,1941155002,SMTC CORPORATION,MC ASSEMBLY INC.,Acquisition 100%,Completed,65000,2018-11-09T00:00:00Z,2018-11-09T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1551,1941046330,FIERA CAPITAL CORPORATION,CLEARWATER CAPITAL PARTNERS LLC,Acquisition 100%,Completed Assumed,65000,2018-03-01T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1552,1941103054,TWIN DISC NETHERLANDS HOLDING BV,VETH PROPULSION HOLDING BV,Acquisition 100%,Completed,64671.6248936828,2018-06-13T00:00:00Z,2018-07-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1553,1909536600,FS BANCORP INC.,ANCHOR BANCORP INC.,Acquisition 100%,Completed,64568,2018-11-16T00:00:00Z,2018-11-16T00:00:00Z,NA,NA,0.00000,100.00000,ANCB,NASDAQ National Market,1,NA,NA
1554,1943016303,PUTNAM INVESTMENTS LLC,PANAGORA ASSET MANAGEMENT INC.,Acquisition increased from 80% to 100%,Completed,64362.0747085602,2018-02-01T00:00:00Z,2018-02-09T00:00:00Z,NA,NA,80.00000,20.00000,NA,NA,1,NA,NA
1555,1941163579,ALLIED MOTION TECHNOLOGIES INC.,TCI LLC,Acquisition 100%,Completed,64100,2018-12-06T00:00:00Z,2018-12-06T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1556,1941142467,HUNTSWORTH PLC,NAVIENCE HEALTHCARE SOLUTIONS LLC,Acquisition 80%,Completed,64000,2018-09-27T00:00:00Z,2018-10-04T00:00:00Z,NA,NA,0.00000,80.00000,NA,NA,1,NA,NA
1557,1909306626,VERITEX HOLDINGS INC.,LIBERTY BANCSHARES INC.,Acquisition 100%,Completed Assumed,64000,2017-08-02T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1558,1941164369,BAYCOM CORPORATION,UNITI FINANCIAL CORPORATION,Acquisition 100%,Completed,63900,2018-12-10T00:00:00Z,2019-05-28T00:00:00Z,NA,NA,0.00000,100.00000,UIFC,OTC Bulletin Board / OTC Pink Market,1,NA,NA
1559,1941063904,SPIRIT OF TEXAS BANCSHARES INC.,FIRST BEEVILLE FINANCIAL CORPORATION,Acquisition 100%,Completed,63700,2018-11-27T00:00:00Z,2019-04-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1560,1941012482,INDEPENDENT BANK CORPORATION,TCSB BANCORP INC.,Acquisition 100%,Completed Assumed,63240,2017-12-04T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1561,1941109214,NUTRIEN LTD,AGRIBLE INC.,Acquisition 100%,Completed Assumed,63000,2018-07-16T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1562,1941029334,CORE MOLDING TECHNOLOGIES INC.,HORIZON PLASTICS INTERNATIONAL INC.'S ASSETS,Acquisition 100%,Completed,63000,2018-01-16T00:00:00Z,2018-01-16T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1563,1941115015,RESURGENS TECHNOLOGY ADVISORS LP,INVESTOR FORCE HOLDINGS INC.,Institutional buy-out 100%,Completed,62800,2018-07-30T00:00:00Z,2018-10-12T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1564,1943020979,PATI GAMES INC.,IMI EXCHANGE LLC,Acquisition 100%,Completed,62542.8023544679,2018-08-02T00:00:00Z,2018-08-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1565,1943076537,DUPONT SERVICES COMPANY BV,MULTIBASE INDIA LTD,Acquisition 75%,Completed Assumed,62089.4941174929,2018-12-17T00:00:00Z,NA,NA,NA,0.00000,75.00000,526169,Bombay Stock Exchange,0,NA,NA
1566,1941033032,SCANDINAVIAN TOBACCO GROUP A/S,THOMPSON AND COMPANY OF TAMPA INC.,Acquisition 100%,Completed,62000,2018-01-31T00:00:00Z,2018-04-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1567,1941026325,CNB BANK SHARES INC.,JACKSONVILLE BANCORP INC.,Acquisition 100%,Completed,61600,2018-01-18T00:00:00Z,2018-06-04T00:00:00Z,NA,NA,0.00000,100.00000,JXSB,NASDAQ National Market,1,NA,NA
1568,1941046048,SECURITAS AB,KRATOS DEFENSE & SECURITY SOLUTIONS INC.' PUBLIC SAFETY AND SECURITY DIVISION,Acquisition 100%,Completed Assumed,61340.1142041399,2018-02-28T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1569,1943170768,TR ADVISORS LTD,LENSKART SOLUTIONS PVT LTD,Minority stake 10%,Completed,61300,2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,NA,NA,Unknown %,10.00000,NA,NA,1,NA,NA
1570,1943014218,SEQUOIA CAPITAL OPERATIONS LLC,XTALPI INC.,Minority stake 20%,Completed,61000,2018-01-24T00:00:00Z,2018-10-25T00:00:00Z,NA,NA,Unknown %,20.00000,NA,NA,1,NA,NA
1571,1909461606,"OSSEN INNOVATION CO., LTD",AMERICA-ASIA DIABETES RESEARCH FOUNDATION,Acquisition 100%,Completed Assumed,60932,2016-07-08T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1572,1941089321,MYCRONIC AB,MRSI SYSTEMS LLC,Acquisition 100%,Completed,60900,2018-06-01T00:00:00Z,2018-06-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1573,1941166893,UPLAND SOFTWARE INC.,ADESTRA LTD,Acquisition 100%,Completed,60200,2018-12-13T00:00:00Z,2018-12-13T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1574,1909417301,MIDOCEAN US ADVISOR LP,ASPECT SOFTWARE INC.,Institutional buy-out 100%,Completed Assumed,60000,2016-03-09T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1575,1943043394,MATRIX MANAGEMENT CORPORATION,"SHANGHAI JUQI NETWORK TECHNOLOGY CO., LTD",Minority stake 25%,Completed,60000,2018-07-10T00:00:00Z,2018-07-10T00:00:00Z,NA,NA,Unknown %,25.00000,NA,NA,1,NA,NA
1576,1941213122,CJ CHEILJEDANG CORPORATION,KAHIKI FOODS INC.,Acquisition 100%,Completed,60000,2018-08-27T00:00:00Z,2018-08-27T00:00:00Z,NA,NA,0.00000,100.00000,KSCI,OTC Bulletin Board,1,NA,NA
1577,1941210554,TRI POINTE GROUP INC.,DUNHILL HOMES LLC,Acquisition 100%,Completed,60000,2018-12-11T00:00:00Z,2018-12-11T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
NA,NA,NA,NATHAN CARLISLE LLC,NA,NA,NA,NA,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1578,1941167664,MERIT MEDICAL SYSTEMS INC.,VASCULAR INSIGHTS LLC'S ASSETS,Acquisition 100%,Completed,60000,2018-12-17T00:00:00Z,2018-12-17T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1579,1941166052,DR HORTON INC.,TERRAMOR HOMES INC.,Acquisition 100%,Completed,60000,2018-12-11T00:00:00Z,2018-12-11T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1580,1941109074,LENDINGTREE INC.,STUDENT LOAN HERO INC.,Acquisition 100%,Completed Assumed,60000,2018-07-13T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1581,1941078013,ALLSCRIPTS HEALTHCARE SOLUTIONS INC.,HEALTHGRID HOLDING COMPANY,Acquisition 100%,Completed,60000,2018-05-03T00:00:00Z,2018-05-21T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1582,1909647202,"FIRST BANCSHARES INC., THE (MISSISSIPPI)",SOUTHWEST BANCSHARES INC.,Acquisition 100%,Completed,60000,2017-10-24T00:00:00Z,2018-03-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1583,1907164687,CATAPULT GROUP INTERNATIONAL LTD,XOS TECHNOLOGIES INC.,Acquisition 100%,Completed Assumed,60000,2016-07-13T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1584,1941064409,HCL TECHNOLOGIES LTD,TELERX MARKETING INC.,Acquisition 100%,Completed,60000,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1585,1909479663,TECAN GROUP AG,SPEWARE CORPORATION,Acquisition 100%,Completed Assumed,60000,2016-08-31T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1586,1909640836,FIRST FINANCIAL BANKSHARES INC.,COMMERCIAL BANCSHARES INC. (TEXAS),Acquisition 100%,Completed Assumed,59400,2017-10-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1587,1909562360,MID PENN BANCORP INC.,"SCOTTDALE BANK & TRUST COMPANY, THE",Acquisition 100%,Completed,59100,2017-03-29T00:00:00Z,2018-01-09T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1588,1909555475,RELIANT BANCORP INC.,COMMUNITY FIRST INC.,Acquisition 100%,Completed,59000,2017-08-23T00:00:00Z,2018-01-02T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1589,1941335672,VALENCE MEDIA GROUP LLC,FULWELL 73 PRODUCTIONS LLP,Minority stake 32%,Completed,58704.372856538,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z,NA,NA,0.00000,32.00000,NA,NA,1,NA,NA
1590,1941228621,ORRSTOWN FINANCIAL SERVICES INC.,HAMILTON BANCORP INC.,Acquisition 100%,Completed,58500,2018-10-23T00:00:00Z,2019-05-01T00:00:00Z,NA,NA,0.00000,100.00000,HBK,NASDAQ National Market / Pink Sheets Grey Market,1,NA,NA
1591,1941166626,GARDNER DENVER HOLDINGS INC.,MP PUMPS INC.,Acquisition 100%,Completed,58000,2018-12-13T00:00:00Z,2018-12-13T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1592,1941075104,FIRST COMMONWEALTH FINANCIAL CORPORATION,GARFIELD ACQUISITION CORPORATION,Acquisition 100%,Completed,58000,2018-01-10T00:00:00Z,2018-05-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1593,1941074417,PBF LOGISTICS PRODUCTS TERMINALS LLC,CUMMINS TERMINAL INC.'S ASSETS,Acquisition 100%,Completed,58000,2018-04-16T00:00:00Z,2018-04-16T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1594,1941046485,LNC PARTNERS,CROSSLINK PROFESSIONAL TAX SOLUTIONS LLC,Institutional buy-out 100%,Completed,58000,2018-02-27T00:00:00Z,2018-02-27T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1595,1941168538,QUENCH USA INC.,PURE HEALTH SOLUTIONS INC.,Acquisition 100%,Completed,57600,2018-12-18T00:00:00Z,2018-12-18T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1596,1943081899,ARISTA NETWORKS INC.,METAMAKO HOLDING PTY LTD,Acquisition 100%,Completed,57500,2018-09-12T00:00:00Z,2018-09-12T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1597,1941192278,INTERNATIONAL FINANCE CORPORATION,ALPHA BANK AE'S REPOSSESSED REAL ESTATE ASSETS IN GREECE,Institutional buy-out 100%,Completed Assumed,57293.3927237391,2018-11-29T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1598,1941325597,GOOGLE LLC,CASK DATA INC.,Acquisition 100%,Completed,57000,2018-05-14T00:00:00Z,2018-05-14T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
1599,1941142820,REALPAGE INC.,RENTLYTICS INC.,Acquisition 100%,Completed Assumed,57000,2018-10-12T00:00:00Z,NA,NA,NA,0.00000,100.00000,NA,NA,0,NA,NA
1600,1941155759,BANCORPSOUTH BANK,CASEY BANCORP INC.,Acquisition 100%,Completed,56750,2018-11-14T00:00:00Z,2019-04-01T00:00:00Z,NA,NA,0.00000,100.00000,NA,NA,1,NA,NA
